鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
桃園區,房地(土地+建物),桃園市桃園區大同路１１２號六樓之５,24.51,住,,,1071227,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,741126.0,129.04,3,2,2,有,有,6750000,52309.0,,0.0,0,,RPPPMLLKKHOFFAH87CA,108.58,0.0,13.36,,,7.0
桃園區,房地(土地+建物),桃園市桃園區同安街６５６號七樓,14.06,住,,,1071226,土地1建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880501.0,125.46,4,2,2,有,有,7500000,59780.0,,0.0,0,,RPRNMLMKKHOFFAH97CA,86.42,2.11,9.73,,,16.0
桃園區,房地(土地+建物),桃園市桃園區永安北路４４１號四樓,15.79,住,,,1080112,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830303.0,83.76,3,2,1,有,無,4130000,49308.0,,0.0,0,車位輪抽,RPQOMLOKKHOFFAH18CA,54.87,0.56,3.38,,,7.0
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路３８５巷１０８號八樓,28.61,住,,,1071214,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070515.0,163.52,3,2,2,有,有,10300000,74315.0,坡道平面,43.76,1400000,,RPTNMLSKKHOFFAH78CA,70.35,3.11,7.99,,,11.0
桃園區,房地(土地+建物)+車位,桃園市桃園區幸福路270號八樓,11.67,商,,,1080119,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051102.0,124.02,2,2,2,有,有,8500000,75797.0,坡道平面,28.37,1250000,,RPTNMLOJLHOFFAH38CA,58.41,1.78,4.67,,,15.0
桃園區,房地(土地+建物)+車位,桃園市桃園區力行路291號十樓,19.37,住,,,1080105,土地1建物1車位1,十層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1061124.0,143.74,3,2,2,有,有,10300000,76758.0,坡道平面,27.14,1350000,,RPRNMLOJLHOFFAH18CA,69.34,4.08,6.99,,,13.0
桃園區,房地(土地+建物)+車位,桃園市桃園區同安街６６２之８號,21.97,住,,,1071223,土地1建物1車位1,一層,十層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,830713.0,144.65,2,2,2,有,有,7680000,53094.0,坡道平面,0.0,0,,RPPNMLPJLHOFFAH08CA,90.91,11.17,0.0,,,10.0
桃園區,房地(土地+建物)+車位,桃園市桃園區中正路1394號十一樓之四,15.21,住,,,1071124,土地1建物1車位1,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830803.0,154.22,3,2,2,有,有,8800000,57061.0,坡道平面,0.0,0,,RPXOMLPJLHOFFAH98CA,104.77,0.0,10.98,,,16.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段８０號九樓,14.97,住,,,1071215,土地1建物1車位1,九層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930915.0,116.8,2,2,1,有,有,6800000,58219.0,坡道平面,0.0,0,,RPPOMLSJLHOFFAH48CA,47.96,0.0,6.38,,,9.0
桃園區,房地(土地+建物),桃園市桃園區大有路５１６號十三樓,16.34,住,,,1071230,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840419.0,159.17,3,2,2,有,有,6800000,42722.0,,0.0,0,,RPSNMLNKLHOFFAH28CA,107.1,10.11,12.87,,,17.0
中壢區,房地(土地+建物)+車位,桃園市中壢區福州二街502之1號三樓,16.67,住,,,1071219,土地1建物1車位1,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,911028.0,134.99,3,2,2,有,有,6300000,46670.0,升降平面,0.0,0,,RPPPMLMKKHOFFBH08CA,66.82,1.61,13.08,,,10.0
中壢區,房地(土地+建物)+車位,桃園市中壢區陸光五街１７號四樓,27.54,住,,,1071212,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,911114.0,172.49,3,2,2,有,有,7000000,40582.0,坡道平面,0.0,0,,RPRNMLKLKHOFFBH97CA,94.21,0.0,12.84,,,14.0
中壢區,房地(土地+建物)+車位,桃園市中壢區育樂路32之2號十一樓,27.65,住,,,1080122,土地1建物1車位1,十一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822.0,125.89,2,2,1,有,有,8150000,73653.0,坡道平面,36.96,1600000,,RPVNMLOJLHOFFBH68CA,54.56,4.44,4.79,,,13.0
中壢區,房地(土地+建物)+車位,桃園市中壢區育樂路36號之1號,38.54,住,,,1080122,土地1建物1車位1,一層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070822.0,155.9,3,2,2,有,有,9800000,69645.0,坡道平面,38.16,1600000,,RPWNMLOJLHOFFBH78CA,71.08,0.0,11.66,,,13.0
大溪區,房地(土地+建物)+車位,桃園市大溪區仁善一街１０６巷１１號十樓,24.22,商,,,1071118,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061017.0,193.68,4,2,2,有,有,9000000,46225.0,坡道平面,30.35,1450000,,RPUNMLTKKHOFFCH56CA,102.68,0.0,8.42,,,15.0
楊梅區,房地(土地+建物)+車位,桃園市楊梅區金山街275巷2號十一樓,26.34,住,,,1071217,土地3建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050901.0,217.62,3,2,2,有,有,8430000,38737.0,坡道平面,0.0,0,,RPROMLNKKHOFFDH48CA,90.69,0.0,8.34,,,15.0
新屋區,房地(土地+建物),桃園市新屋區新榮路１７４號,58.12,其他,,,1071230,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,690812.0,98.52,2,3,2,有,無,3500000,35526.0,,0.0,0,包含公共設施保留地之交易。；,RPSNMLQKKHOFFDH78CA,94.96,3.56,0.0,,,2.0
大園區,房地(土地+建物),桃園市大園區溪海路543號,665.2,,特定農業區,甲種建築用地,1071219,土地1建物1車位0,全,二層,透天厝,見其他登記事項,鋼筋混凝土造,970822.0,305.05,7,2,3,有,無,17000000,55729.0,,0.0,0,,RPPNMLNKKHOFFEH28CA,274.76,1.2,29.09,,,2.0
蘆竹區,房地(土地+建物),桃園市蘆竹區興中街160巷1號,57.59,住,,,1080107,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,880422.0,194.8,4,2,2,有,無,9600000,49281.0,,0.0,0,,RPQNMLSKKHOFFEH88CA,176.43,5.44,12.93,,,4.0
大園區,房地(土地+建物),桃園市大園區國際路一段６９７巷１０９弄１０號,107.05,,一般農業區,甲種建築用地,1080108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,830811.0,252.47,5,3,4,有,無,10000000,39609.0,,0.0,0,,RPQPMLPLKHOFFEH88CA,219.74,32.73,0.0,,,4.0
蘆竹區,房地(土地+建物),桃園市蘆竹區南竹路五段２７１號,40.18,商,,,1071219,土地2建物1車位0,全,三層,透天厝,住家用,加強磚造,750530.0,102.41,6,2,3,有,無,3500000,34176.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPVNMLQJLHOFFEH56CA,93.07,0.0,9.34,,,3.0
八德區,房地(土地+建物)+車位,桃園市八德區廣豐路９５號二樓,23.11,住,,,1071223,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040609.0,162.63,3,2,2,有,有,9700000,61853.0,坡道平面,29.25,1450000,,RPPNMLSKKHOFFFH88CA,81.76,0.0,9.38,,,15.0
八德區,房地(土地+建物),桃園市八德區中華路４３號十一樓,9.22,住,,,1080110,土地1建物1車位0,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970425.0,70.78,2,1,1,有,有,3730000,52699.0,,0.0,0,,RPQNMLKLKHOFFFH28CA,42.88,0.95,3.49,,,15.0
八德區,房地(土地+建物),桃園市八德區中華路３３２號七樓之２,7.04,住,,,1071221,土地1建物1車位0,七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850803.0,68.8,2,2,1,有,有,3100000,45058.0,,0.0,0,,RPXNMLKLKHOFFFH98CA,49.58,0.0,3.34,,,17.0
平鎮區,房地(土地+建物),桃園市平鎮區中豐路山頂段３６６巷３２號,78.28,農,,,1071229,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,701230.0,116.84,8,2,3,有,無,4600000,39370.0,,0.0,0,,RPPNMLKLKHOFFGH28CA,116.84,0.0,0.0,,,2.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７３號七樓,37.22,住,,,1061205,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128.0,181.68,3,2,2,有,無,12660000,75346.0,坡道平面,34.89,1600000,,RPQOMLMKLHOFFGH68CA,90.13,0.0,9.0,,,14.0
龜山區,房地(土地+建物),桃園市龜山區光?鷏穭d禧新城37號三樓,30.12,住,,,1071213,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,920821.0,165.0,3,2,2,有,有,6320000,38303.0,,0.0,0,,RPTNMLMKKHOFFHH88CA,101.2,0.0,13.57,,,14.0
桃園區,房地(土地+建物)+車位,桃園市桃園區同安街１３號１２樓,21.21,住,,,1071228,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970424.0,148.12,3,2,2,有,有,9000000,66197.0,坡道平面,31.8,1300000,含增建或未登記建物。；,RPQPMLSKKHOFFAH78DA,69.29,2.78,11.34,,,12.0
中壢區,房地(土地+建物)+車位,桃園市中壢區永園路412號九樓之1,25.52,住,,,1071209,土地1建物1車位2,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051003.0,202.57,3,2,2,有,有,11000000,67393.0,坡道平面,62.2,1540000,,RPQNMLQJLHOFFBH48DA,83.06,0.0,10.35,,,15.0
中壢區,房地(土地+建物)+車位,桃園市中壢區永園路412號七樓之1,24.98,住,,,1080108,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051003.0,171.49,3,2,2,有,有,10100000,66529.0,坡道平面,31.1,760000,,RPSNMLQJLHOFFBH68DA,83.06,0.0,10.35,,,15.0
龜山區,房地(土地+建物),桃園市龜山區萬壽路一段396巷4號14樓之5,6.96,住,,,1080115,土地1建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840126.0,75.0,2,1,1,有,有,4380000,58400.0,,0.0,0,,RPRNMLNKKHOFFHH88DA,64.32,0.0,4.02,,,19.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段１８號四樓之２,35.57,住,,,1080110,土地2建物1車位2,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910502.0,213.48,3,2,2,有,有,10000000,46841.0,坡道平面,0.0,0,,RPSOMLOKLHOFFAH68EA,117.46,0.0,10.56,,,9.0
桃園區,房地(土地+建物),桃園市桃園區文康街１０５號,24.25,住,,,1080115,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,680903.0,63.32,2,1,1,有,無,5000000,78964.0,,0.0,0,,RPOPMLQLLHOFFAH68EA,63.32,0.0,0.0,,,4.0
觀音區,房地(土地+建物),桃園市觀音區仁德街１６１號二樓,15.29,,工業區,丁種建築用地,1070407,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1070913.0,72.58,2,1,1,有,無,3650000,50289.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQPMLKKNHOFFBH48EA,50.6,4.33,6.79,,,5.0
大園區,房地(土地+建物),桃園市大園區中正東路二段４４５號,157.0,,特定農業區,甲種建築用地,1080123,土地1建物1車位0,全,二層,透天厝,住商用,見其他登記事項,850115.0,194.32,3,1,2,有,無,12500000,64327.0,,0.0,0,,RPOOMLNLKHOFFEH58EA,184.9,0.0,9.42,,,2.0
桃園區,房地(土地+建物),桃園市桃園區鎮江街４９號二樓之４,8.47,住,,,1080129,土地1建物1車位0,二層,六層,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,700622.0,36.91,1,1,1,有,無,1000000,27093.0,,0.0,0,有民情風俗因素之交易。；,RPOOMLTKLHOFFAH78EA,28.08,0.0,0.0,,,6.0
桃園區,房地(土地+建物),桃園市桃園區大興西路一段１９１巷１０弄４之２號,39.25,住,,,1080118,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,701221.0,106.66,3,1,1,有,無,4600000,43128.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLOKKHOFFAH38EA,87.6,0.0,19.06,,,4.0
桃園區,房地(土地+建物),桃園市桃園區中州街131巷7-2號,25.05,商,,,1071208,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,711102.0,88.1,0,0,0,無,無,2880000,32690.0,,0.0,0,,RPPNMLKKNHOFFAH08EA,84.48,0.0,0.0,,,4.0
中壢區,房地(土地+建物),桃園市中壢區龍東路６６之２９號二樓,25.55,住,,,1080123,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810626.0,117.97,3,2,2,有,有,4800000,40688.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPQNMLOKKHOFFBH38EA,86.85,0.0,10.7,,,8.0
龜山區,房地(土地+建物),桃園市龜山區南上路４１巷２弄２號４樓,20.2,住,,,1080104,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700720.0,83.13,3,2,1,有,無,3600000,43306.0,,0.0,0,,RPTNMLSKKHOFFHH96DA,83.13,0.0,0.0,,,5.0
龜山區,房地(土地+建物),桃園市龜山區明成街２１２之５號４樓,10.4,住,,,1080114,土地1建物1車位0,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,961122.0,38.28,1,1,1,有,有,1800000,47022.0,,0.0,0,含增建或未登記建物。,RPUNMLSKKHOFFHH07DA,20.97,0.72,2.05,,,7.0
平鎮區,房地(土地+建物),桃園市平鎮區中豐路２０６號１８樓之７,5.09,住,,,1080121,土地1建物1車位0,十八層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,860501.0,41.28,1,1,1,有,有,1780000,43120.0,,0.0,0,,RPPOMLSKKHOFFGH56DA,24.98,0.0,3.13,,,18.0
平鎮區,房地(土地+建物),桃園市平鎮區太平西路２０７巷１８號,61.11,,鄉村區,乙種建築用地,1071231,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,830426.0,185.67,4,2,3,有,無,4230000,22782.0,,0.0,0,,RPQOMLSKKHOFFGH66DA,167.05,8.7,9.92,,,3.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中正三路１１１號５樓,23.86,商,,,1071128,土地1建物1車位1,五層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040511.0,225.83,3,2,2,有,有,10360000,45875.0,坡道平面,41.85,0,,RPUNMLMLKHOFFGH09DA,117.33,0.0,13.78,,,20.0
蘆竹區,房地(土地+建物),桃園市蘆竹區南福街１１７號１４樓之３,4.98,住,,,1071125,土地1建物1車位0,十四層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,920728.0,39.12,1,1,1,有,有,3850000,98415.0,,0.0,0,,RPVOMLSKKHOFFEH96DA,25.36,0.0,2.99,,,14.0
大園區,房地(土地+建物),桃園市大園區埔心村19鄰埔心９４之８號,77.29,,特定農業區,甲種建築用地,1080105,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,820922.0,176.26,5,2,4,有,無,5680000,32225.0,,0.0,0,含增建或未登記建物。土地使用分區:特定農業區甲種建築用地,RPUOMLTKKHOFFEH96DA,156.32,19.94,0.0,,,4.0
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區奉化路２５８巷４１號５樓,34.0,住,,,1071229,土地1建物1車位1,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,950218.0,198.77,4,2,2,有,有,11850000,59617.0,坡道平面,0.0,1200000,含增建或未登記建物。,RPXNMLPLKHOFFEH86DA,103.81,2.33,20.38,,,13.0
八德區,房地(土地+建物),桃園市八德區銀和街２７巷１弄１號７樓之６,16.18,住,,,1080104,土地1建物1車位0,七層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,870729.0,131.41,2,1,1,有,有,1335645,10164.0,,0.0,0,親友、員工或其他特殊關係間之交易。；內含土地增值稅35645元由買方負擔。,RPPOMLOKKHOFFFH68DA,95.49,0.0,11.35,,,18.0
桃園區,房地(土地+建物)+車位,桃園市桃園區大業路一段３３５之１號４樓,18.62,住,,,1071122,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950125.0,111.79,2,2,1,有,有,6680000,65293.0,坡道平面,27.86,1200000,含增建或未登記建物。,RPUPMLSKKHOFFAH56DA,54.27,1.11,7.07,,,10.0
桃園區,房地(土地+建物)+車位,桃園市桃園區民有東路2巷9號,65.44,住,,,1080122,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,931127.0,239.59,3,2,3,有,有,5455100,22768.0,坡道平面,47.39,0,親友、員工或其他特殊關係間之交易。；二親等間交易,RPWNMLMKKHOFFAH58DA,137.42,5.29,18.54,,,3.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７３號十樓,36.6,住,,,1050910,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128.0,178.73,3,2,2,有,無,12800000,79700.0,坡道平面,31.93,1100000,,RPXNMLMKLHOFFGH66CA,90.13,0.0,9.0,,,14.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７７號十三樓,28.54,住,,,1070125,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128.0,139.95,2,2,2,有,無,9720000,78241.0,坡道平面,34.89,1500000,,RPPOMLMKLHOFFGH58CA,64.52,1.91,5.22,,,14.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區復旦路二段１５０巷２７５號五樓,28.54,住,,,1070710,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071128.0,139.95,2,2,2,有,無,9850000,80430.0,坡道平面,34.89,1400000,,RPWNMLLLLHOFFGH56CA,64.52,1.91,5.22,,,14.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路２１２號四樓,21.92,住,,,1070420,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,168.21,3,2,2,有,無,7700000,45345.0,坡道平面,27.07,1300000,,RPTNMLOKKHOFFGH98CA,84.85,4.98,9.31,,,15.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區中庸路２２０號二樓,20.04,住,,,1050518,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070928.0,155.95,3,2,2,有,無,8030000,51831.0,坡道平面,27.07,1350000,,RPUNMLOKKHOFFGH09CA,79.04,1.79,9.78,,,15.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路１７號十一樓,17.32,住,,,1080102,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023.0,131.62,2,2,1,有,有,6350000,53775.0,坡道平面,42.36,1550000,,RPOOMLOKKHOFFGH58CA,54.73,0.0,7.3,,,14.0
平鎮區,房地(土地+建物)+車位,桃園市平鎮區高雙路７號九樓,21.06,住,,,1071205,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1071023.0,155.71,3,2,1,有,有,7680000,54521.0,坡道平面,42.36,1500000,,RPPOMLOKKHOFFGH68CA,68.15,0.0,7.21,,,14.0
八德區,房地(土地+建物),桃園市八德區義勇街１５１號五樓,18.05,住,,,1071228,土地4建物1車位0,五層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840710.0,104.65,3,2,2,有,有,4500000,43000.0,,0.0,0,,RPVNMLTKKHOFFFH96CA,74.58,0.0,8.86,,,8.0
八德區,房地(土地+建物),桃園市八德區思源街74巷29號,52.8,住,,,1080108,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,870520.0,181.23,5,2,3,有,有,7880000,43481.0,,0.0,0,,RPQNMLMLKHOFFFH48CA,146.65,0.0,25.02,,,4.0
八德區,房地(土地+建物),桃園市八德區陸光街５０巷２４之２號十三樓,30.08,住,,,1071221,土地1建物1車位0,十三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,881125.0,163.23,3,2,2,有,有,5750000,35226.0,,0.0,0,含增建或未登記建物。；,RPRNMLTKKHOFFFH56CA,100.61,0.0,10.22,,,13.0
八德區,房地(土地+建物)+車位,桃園市八德區金和路３６號十三樓,16.26,商,,,1071121,土地1建物1車位1,十三層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050412.0,211.48,3,2,2,有,有,15960000,75836.0,坡道平面,16.84,1200000,,RPOOMLNKKHOFFFH38CA,113.9,7.72,13.95,,,23.0
八德區,房地(土地+建物),桃園市八德區廣隆街１８５巷１之２號,28.02,住,,,1071208,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691118.0,68.08,3,2,1,有,無,2350000,34518.0,,0.0,0,,RPUOMLNKKHOFFFH98CA,68.08,0.0,0.0,,,4.0
八德區,房地(土地+建物)+車位,桃園市八德區大和路１０８號三樓,14.98,住,,,1080120,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,981016.0,134.38,2,2,2,有,有,6380000,47477.0,坡道平面,32.21,0,,RPVNMLOKKHOFFFH09CA,68.3,1.96,4.13,,,15.0
蘆竹區,房地(土地+建物),桃園市蘆竹區南竹路五段１５２巷１１弄５號,125.37,住,,,1071225,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,641008.0,127.4,7,2,2,有,無,9700000,76138.0,,0.0,0,,RPUNMLSJLHOFFEH66CA,127.4,0.0,0.0,,,2.0
大園區,房地(土地+建物)+車位,桃園市大園區大成路一段５３之１號十一樓,27.9,住,,,1071206,土地1建物1車位2,十一層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040923.0,198.58,3,2,2,有,有,14700000,81267.0,坡道平面,53.38,2900000,,RPPNMLKKLHOFFEH08CA,86.14,0.0,9.07,,,11.0
大園區,房地(土地+建物),桃園市大園區華興路一段２２號,107.91,農,,,1080102,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1041230.0,238.78,3,2,5,有,無,16000000,67007.0,,0.0,0,二連件。一樓為店舖。,RPPOMLNLKHOFFEH48CA,219.92,0.0,18.86,,,3.0
蘆竹區,房地(土地+建物),桃園市蘆竹區南平街18號七樓,21.52,住,,,1071204,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,910801.0,123.54,3,2,2,有,有,8500000,68804.0,,0.0,0,,RPPNMLSKKHOFFEH78CA,75.66,5.53,8.85,,,9.0
蘆竹區,房地(土地+建物),桃園市蘆竹區南順六街５４號三樓之４,6.51,住,,,1080110,土地1建物1車位0,三層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,880127.0,40.9,1,1,1,有,有,3560000,87042.0,,0.0,0,,RPPNMLTKKHOFFEH88CA,27.78,0.0,4.0,,,14.0
大園區,房地(土地+建物),桃園市大園區國際路二段６巷６６弄１７號,79.41,,一般農業區,甲種建築用地,1080104,土地2建物1車位0,全,四層,透天厝,見使用執照,鋼筋混凝土造,900403.0,206.74,5,2,3,有,無,7500000,36277.0,,0.0,0,,RPRNMLNKKHOFFEH48CA,184.04,2.59,20.11,,,4.0
大園區,房地(土地+建物),桃園市大園區沙崙里１４鄰沙崙１１之１８號,81.5,,一般農業區,甲種建築用地,1080113,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,830429.0,240.63,4,3,3,有,無,7300000,30337.0,,0.0,0,,RPTNMLNKKHOFFEH68CA,210.94,29.69,0.0,,,4.0
蘆竹區,房地(土地+建物),桃園市蘆竹區中正路３１１號十四樓之５,5.5,住,,,1071218,土地1建物1車位0,十四層,十七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,910523.0,56.56,1,1,1,有,有,4700000,83098.0,,0.0,0,,RPWNMLNKKHOFFEH98CA,35.89,0.0,5.07,,,17.0
大園區,房地(土地+建物),桃園市大園區成功街３０巷１７號,106.0,,鄉村區,乙種建築用地,1080103,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,790123.0,197.14,3,2,2,有,無,8550000,43370.0,,0.0,0,含增建或未登記建物。；,RPUOMLNKKHOFFEH88CA,180.96,10.06,6.12,,,2.0
楊梅區,房地(土地+建物),桃園市楊梅區金德路８９巷２號,133.63,住,,,1080115,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,950720.0,246.02,4,3,4,有,無,13000000,52841.0,,0.0,0,含增建或未登記建物。；,RPPNMLKLKHOFFDH97CA,221.07,4.69,20.26,,,4.0
楊梅區,房地(土地+建物),桃園市楊梅區長青東街１５６號,187.1,,山坡地保育區,丙種建築用地,1071222,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,840828.0,213.08,5,2,4,有,有,13750000,64530.0,,0.0,0,,RPVNMLQLKHOFFDH56CA,190.06,13.44,9.58,,,3.0
楊梅區,房地(土地+建物),桃園市楊梅區青山五街８號１０樓,23.26,住,,,1080108,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841107.0,131.19,3,2,2,有,有,3000000,22868.0,,0.0,0,,RPPNMLPKKHOFFDH38CA,85.31,3.34,7.8,,,12.0
楊梅區,房地(土地+建物),桃園市楊梅區瑞坪路１１１號,104.19,住,,,1080101,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,861224.0,185.74,5,2,3,有,無,2140713,11525.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOOMLPKKHOFFDH38CA,178.74,2.17,4.83,,,4.0
楊梅區,房地(土地+建物)+車位,桃園市楊梅區中山北路一段７４巷１５號,32.34,住,,,1080110,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,900111.0,160.85,4,2,2,有,有,5350000,33261.0,坡道平面,19.81,0,,RPSTMLPKKHOFFDH66CA,102.92,4.21,13.24,,,7.0
楊梅區,房地(土地+建物),桃園市楊梅區中山南路６０８號１１樓,17.32,住,,,1071230,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840529.0,134.12,4,2,2,有,有,2250000,16776.0,,0.0,0,,RPSNMLNKKHOFFDH48CA,102.46,2.59,8.47,,,12.0
