鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
信義區,房地(土地+建物),臺北市信義區基隆路二段７９巷１７弄２號６樓,25.15,住,,,1080126,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800921.0,115.25,4,2,2,有,無,26150000,226898.0,,0.0,0,含增建或未登記建物。,RPSNMLRKLHOFFDA38DA,88.24,1.73,11.58,,,6.0
大安區,房地(土地+建物)+車位,臺北市大安區羅斯福路二段91號17樓之1,4.03,商,,,1080115,土地1建物1車位1,十七層,二十六層,辦公商業大樓,住家用,鋼筋混凝土造,790927.0,78.84,3,2,2,有,有,3060000,38813.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,RPUNMLKKMHOFFFA08CA,62.14,0.29,7.3,,,26.0
大安區,車位,臺北市大安區永康街23巷24號地下二層,3.17,住,,,1080227,土地0建物0車位1,地下二層,七層,其他,停車空間,鋼筋混凝土造,960910.0,33.35,0,0,0,有,有,2400000,,坡道平面,0.0,2400000,單獨車位交易。；,RPXOMLNLMHOFFFA88CA,0.0,0.0,0.0,,,7.0
大安區,房地(土地+建物),臺北市大安區光復南路308巷42號二樓,21.56,住,,,1080127,土地9建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.46,3,2,2,有,無,13000000,102799.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPXNMLNJMHOFFFA58CA,88.74,0.0,26.19,,,7.0
大安區,房地(土地+建物)+車位,臺北市大安區復興南路二段７８巷４２弄３號,41.26,住,,,1080116,土地1建物1車位1,一層，二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,760707.0,283.66,3,2,2,有,有,18190000,64126.0,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPOMLMJMHOFFFA77CA,204.31,29.66,12.17,,,15.0
大安區,房地(土地+建物),臺北市大安區復興南路二段１６０巷７號三樓,5.99,住,,,1080215,土地3建物1車位0,陽台，三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,28.55,4,2,2,有,無,2580000,90368.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPROMLSLLHOFFFA68CA,28.55,0.0,0.0,,,6.0
中正區,房地(土地+建物),臺北市中正區信義路二段１０１號５樓之８,3.26,商,,,1080123,土地1建物1車位0,五層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,860515.0,35.06,1,1,1,有,有,10060000,286937.0,,0.0,0,含增建或未登記建物。,RPRPMLNKLHOFFBA87DA,21.81,1.0,2.52,,,10.0
萬華區,房地(土地+建物),臺北市萬華區環河南路一段103號,126.0,住,,,1080109,土地1建物2車位0,一層，二層，三層，四層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690718.0,295.2,3,3,4,有,無,27000000,91463.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPXNMLOKLHOFFBA38DA,263.56,0.0,31.64,,,4.0
大同區,房地(土地+建物),臺北市大同區南京西路316號6樓之10,2.21,商,,,1080214,土地3建物1車位0,六層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,691028.0,33.51,1,1,1,有,有,5050000,150701.0,,0.0,0,,RPUNMLSKLHOFFBA48DA,21.19,0.0,8.09,,,12.0
萬華區,房地(土地+建物)+車位,臺北市萬華區中華路二段３６４巷１５號４樓之１,41.39,住,,,1080115,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020702.0,159.8,3,2,2,有,有,25000000,156446.0,坡道平面,0.0,0,,RPUQMLTKLHOFFBA88DA,88.79,0.0,10.16,,,14.0
大安區,房地(土地+建物),臺北市大安區基隆路二段166號13樓,5.97,商,,,1080113,土地3建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,780524.0,112.9,3,2,2,有,有,20660000,182994.0,,0.0,0,含增建或未登記建物。；,RPTNMLOKLHOFFFA28CA,90.09,3.83,6.3,,,17.0
北投區,房地(土地+建物),臺北市北投區中央北路二段５８號四樓,33.65,住,,,1080226,土地1建物1車位0,四層，電梯樓梯間,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840829.0,106.99,3,1,2,有,無,13100000,122441.0,,0.0,0,,RPOOMLOKLHOFFEA77CA,75.11,10.41,8.78,,,5.0
北投區,房地(土地+建物),臺北市北投區榮華一路１之９號五樓,9.92,住,,,1080222,土地1建物1車位0,五層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,830909.0,45.45,0,0,0,無,無,7850000,172717.0,,0.0,0,增建夾層,RPXPMLNKLHOFFEA68CA,28.62,2.47,2.03,,,5.0
北投區,房地(土地+建物),臺北市北投區懷德街75巷23號四樓,38.8,住,,,1080112,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,761126.0,108.16,3,2,2,有,有,18000000,166420.0,,0.0,0,親友、員工或其他特殊關係間之交易。；此件為二親等間移轉。,RPTNMLSKLHOFFEA58CA,90.5,0.0,8.23,,,5.0
北投區,房地(土地+建物),臺北市北投區泉源路３７號地下室,0.18,住,,,1080221,土地2建物1車位0,地下層,七層,華廈(10層含以下有電梯),見使用執照,鋼筋混凝土造,680804.0,122.59,0,0,0,無,有,3200000,26103.0,,0.0,0,,RPWNMLNKLHOFFEA38CA,111.39,0.0,0.0,,,7.0
北投區,房地(土地+建物)+車位,臺北市北投區福美路１７６號八樓,48.59,其他,,,1080301,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1061116.0,196.67,4,2,2,有,有,23000000,116947.0,坡道平面,43.67,0,,RPOOMLTKLHOFFEA28CA,96.08,2.56,15.18,,,10.0
士林區,房地(土地+建物),臺北市士林區倫等街３６巷９號,34.0,住,,,1080116,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,加強磚造,620802.0,63.6,3,2,1,有,無,7800000,122642.0,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPVOMLLLLHOFFEA28CA,63.6,0.0,0.0,,,3.0
士林區,房地(土地+建物),臺北市士林區德行西路５０號六樓之１２,9.29,工,,,1080223,土地3建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970502.0,47.15,0,0,0,無,有,12000000,254507.0,,0.0,0,,RPTOMLKLLHOFFEA97CA,25.18,1.14,4.0,,,13.0
松山區,房地(土地+建物)+車位,臺北市松山區八德路四段４４５號4樓之7,9.23,商,,,1070927,土地1建物2車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970205.0,114.05,2,1,1,有,有,15800000,138536.0,升降平面,0.0,0,兩戶打通，車位為母子車位，權利人有2人。,RPOQMLTLMHOFFDA58CA,44.65,1.5,4.48,,,14.0
南港區,車位,臺北市南港區東明街５３號地下三層,1.1,住,,,1080226,土地0建物0車位1,地下三層,十三層,其他,停車空間,鋼筋混凝土造,971110.0,41.94,0,0,0,有,有,1530000,,坡道平面,41.94,1530000,,RPWOMLTJMHOFFDA98CA,0.0,0.0,0.0,,,13.0
南港區,車位,臺北市南港區東明街５３號地下三層,1.1,住,,,1080219,土地0建物0車位1,地下三層,十三層,其他,停車空間,鋼筋混凝土造,971110.0,41.94,0,0,0,有,有,1630000,,坡道平面,41.94,1630000,,RPTOMLTJMHOFFDA68CA,0.0,0.0,0.0,,,13.0
南港區,車位,臺北市南港區東明街２８號地下三層,2.11,住,,,1080226,土地0建物0車位1,地下三層,十五層,其他,停車空間,鋼筋混凝土造,980312.0,37.8,0,0,0,有,有,1680000,,坡道平面,37.8,1680000,,RPOQMLTJMHOFFDA38CA,0.0,0.0,0.0,,,15.0
南港區,車位,臺北市南港區東明街２８號地下三層,2.11,住,,,1080226,土地0建物0車位1,地下三層,十五層,其他,停車空間,鋼筋混凝土造,980312.0,37.8,0,0,0,有,有,1680000,,坡道平面,37.8,1680000,,SPOQMLTJMHOFFDA48CA,0.0,0.0,0.0,,,15.0
南港區,車位,臺北市南港區東明街２８號地下三層,2.11,住,,,1080226,土地0建物0車位1,地下三層,十五層,其他,停車空間,鋼筋混凝土造,980312.0,37.8,0,0,0,有,有,1680000,,坡道平面,37.8,1680000,,TPOQMLTJMHOFFDA58CA,0.0,0.0,0.0,,,15.0
信義區,車位,臺北市信義區松德路８９號等門牌房屋地下二、三、四層,0.11,住,,,1071214,土地0建物0車位1,地下一層，地下二層，地下三層，地下四層,二十三層,其他,見使用執照,鋼骨鋼筋混凝土造,831021.0,33.82,0,0,0,有,有,2800000,,坡道平面,33.81,2800000,親友、員工或其他特殊關係間之交易。；,RPXNMLMLLHOFFDA38CA,0.0,0.0,0.0,,,23.0
松山區,房地(土地+建物),臺北市松山區光復北路１５２號三樓,20.65,住,,,1080108,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,720701.0,117.04,3,1,2,有,無,23010000,196599.0,,0.0,0,,RPRNMLPLLHOFFDA08CA,95.69,0.0,7.92,,,7.0
南港區,房地(土地+建物),臺北市南港區研究院路二段３４巷２０號三樓,24.9,住,,,1080225,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,93.71,3,2,1,有,無,7300000,77900.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPOOMLOKLHOFFDA67CA,81.07,0.0,12.64,,,5.0
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷４２弄１１號１１樓之６,9.26,商,,,1080110,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,134.26,1,1,1,有,有,21170000,205643.0,坡道平面,41.04,2000000,,RPVOMLSLLHOFFCA78CA,54.29,3.84,4.4,,,15.0
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷４２弄３號１５樓,13.3,商,,,1071222,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,173.19,3,2,2,有,有,32800000,230042.0,坡道平面,41.04,2400000,,RPOOMLSLLHOFFCA08CA,79.73,1.73,5.15,,,15.0
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路２９１號十三樓,24.29,其他,,,1080128,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070711.0,165.99,3,2,2,有,有,35370000,260347.0,坡道平面,42.04,3100000,,RPSNMLMJMHOFFCA67CA,68.29,4.76,8.47,,,14.0
中山區,房地(土地+建物)+車位,臺北市中山區雙城街13巷9號7樓,18.95,商,,,1080213,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010327.0,243.42,3,2,2,有,有,49000000,201298.0,坡道平面,34.14,0,含增建或未登記建物。；,RPWPMLOKLHOFFCA48CA,121.72,6.52,13.0,,,15.0
內湖區,房地(土地+建物),臺北市內湖區東湖路106巷9弄35號,25.43,商,,,1080108,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750807.0,71.72,3,2,2,有,無,13680000,190742.0,,0.0,0,含增建或未登記建物。；,RPRQMLOKLHOFFCA08CA,60.5,11.22,0.0,,,5.0
中山區,房地(土地+建物),臺北市中山區林森北路107巷89號,12.55,商,,,1080125,土地6建物1車位0,一層,十二層,辦公商業大樓,商業用,鋼筋混凝土造,671002.0,83.38,2,1,2,有,有,23190000,278124.0,,0.0,0,,RPSQMLOKLHOFFCA18CA,68.53,0.0,0.0,,,12.0
中山區,房地(土地+建物),臺北市中山區長春路３６６號五樓,32.38,商,,,1071218,土地2建物1車位0,五層,十六層,辦公商業大樓,商業用,鋼筋混凝土造,850710.0,299.87,2,1,0,有,有,54000000,180078.0,,0.0,0,,RPSNMLPKLHOFFCA97CA,197.48,0.0,0.0,,,16.0
內湖區,房地(土地+建物),臺北市內湖區新明路355號地下1層之9,25.34,工,,,1080128,土地1建物1車位0,地下一層,十一層,廠辦,見其他登記事項,鋼筋混凝土造,980403.0,137.01,4,2,2,有,有,11800000,86125.0,,0.0,0,含增建或未登記建物。；,RPQOMLPKLHOFFCA87CA,82.2,0.0,0.0,,,11.0
中山區,房地(土地+建物)+車位,臺北市中山區建國北路二段220號3樓,24.29,住,,,1080123,土地2建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990924.0,301.81,3,2,2,有,有,51000000,168980.0,坡道平面,0.0,0,,RPXOMLPKLHOFFCA58CA,117.02,10.95,16.48,,,15.0
中山區,房地(土地+建物),臺北市中山區新生北路三段１號六樓之７,3.68,商,,,1080219,土地1建物1車位0,六層,十四層,套房(1房1廳1衛),住家用,鋼筋混凝土造,700122.0,36.75,1,1,1,有,有,5000000,136054.0,,0.0,0,,RPTPMLPKLHOFFCA28CA,25.81,0.0,0.0,,,14.0
中山區,房地(土地+建物),臺北市中山區中山北路一段１０５巷１０號六樓,10.47,商,,,1080125,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,710420.0,80.23,2,2,1,有,有,12900000,160788.0,,0.0,0,,RPOOMLTKLHOFFCA08CA,51.96,0.0,5.07,,,7.0
中山區,房地(土地+建物),臺北市中山區長春路６２號十一樓之４,7.88,商,,,1071206,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,690403.0,80.77,3,1,1,有,有,10600000,131237.0,,0.0,0,陽台外推,RPSRMLKLLHOFFCA97CA,57.82,0.0,4.19,,,12.0
中山區,房地(土地+建物),臺北市中山區中原街３６號二樓,39.08,住,,,1080201,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631221.0,106.1,3,2,1,有,無,16380000,154383.0,,0.0,0,,RPTOMLPLLHOFFCA28CA,96.0,0.0,10.1,,,4.0
中山區,房地(土地+建物),臺北市中山區新生北路三段82巷18號三樓之4,6.85,商,,,1080122,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810929.0,47.79,2,1,1,有,有,8200000,171584.0,,0.0,0,,RPORMLLLLHOFFCA67CA,26.38,7.22,0.0,,,6.0
內湖區,房地(土地+建物),臺北市內湖區南京東路六段１３６號,26.0,住,,,1080212,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650529.0,77.42,2,1,3,有,無,15880000,205115.0,,0.0,0,含增建或未登記建物。；,RPPPMLLLLHOFFCA57CA,77.42,0.0,0.0,,,4.0
中山區,房地(土地+建物),臺北市中山區雙城街２８巷１６號五樓之１,11.18,商,,,1080129,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650106.0,55.44,1,1,1,有,無,7970000,143759.0,,0.0,0,瑕疵物件之交易。；陽台外推。,RPRQMLNKLHOFFCA97CA,37.65,0.0,8.22,,,5.0
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路一段269號9樓之1,54.02,住,,,1080126,土地1建物1車位1,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940715.0,189.79,3,2,2,有,有,30150000,158860.0,坡道平面,0.0,0,,RPTQMLNKLHOFFCA18CA,102.72,0.0,11.34,,,11.0
內湖區,房地(土地+建物)+車位,臺北市內湖區康寧路三段75巷217之3號4樓,31.37,住,,,1080113,土地1建物1車位1,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,840923.0,84.86,1,2,1,有,有,10250000,120787.0,坡道機械,0.0,0,含增建或未登記建物。；,RPXQMLNKLHOFFCA58CA,37.09,14.4,4.24,,,4.0
內湖區,房地(土地+建物)+車位,臺北市內湖區陽光街265巷11號6樓,27.23,住,,,1080210,土地1建物1車位1,六層，電梯樓梯間,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,851126.0,111.52,2,2,2,有,有,16880000,151363.0,升降機械,0.0,0,含增建或未登記建物。；,RPQRMLNKLHOFFCA97CA,60.31,8.75,6.13,,,8.0
中山區,房地(土地+建物),臺北市中山區民生東路一段26號10樓,4.68,商,,,1080119,土地1建物1車位0,十層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土造,951012.0,43.18,1,1,1,有,有,12000000,277906.0,,0.0,0,含增建或未登記建物。；,RPQPMLOKLHOFFCA87CA,27.75,1.25,0.0,,,12.0
中山區,房地(土地+建物),臺北市中山區撫順街３９號七樓之４,3.99,商,,,1080213,土地1建物1車位0,七層,十層,套房(1房1廳1衛),商業用,鋼筋混凝土造,780119.0,29.98,0,0,0,無,有,5850000,195130.0,,0.0,0,,RPVNMLOKLHOFFCA18CA,19.97,0.0,2.87,,,10.0
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１２３巷２４號四樓,25.15,商,,,1080109,土地1建物1車位1,四層,十四層,辦公商業大樓,商業用,鋼筋混凝土造,890106.0,212.49,0,0,0,無,有,26000000,136519.0,坡道平面,36.69,2000000,,RPXNMLOKLHOFFCA38CA,136.62,0.0,0.0,,,14.0
內湖區,房地(土地+建物),臺北市內湖區星雲街６號,26.19,住,,,1080304,土地1建物2車位0,一層,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,760629.0,157.51,3,2,2,有,無,13800000,87613.0,,0.0,0,親友、員工或其他特殊關係間之交易。；親戚間交易,RPRQMLMLMHOFFCA08CA,147.38,10.13,0.0,,,5.0
內湖區,房地(土地+建物)+車位,臺北市內湖區民權東路六段１８０巷４２弄１１號１３樓之３,12.99,商,,,1080105,土地1建物1車位2,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070718.0,171.82,3,2,2,有,有,29020000,205077.0,坡道機械,41.04,2200000,,RPURMLMLMHOFFCA48CA,76.61,2.05,8.47,,,15.0
中山區,房地(土地+建物)+車位,臺北市中山區中山北路一段１０９號七樓,15.09,商,,,1080104,土地1建物1車位1,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1060330.0,261.61,3,2,2,有,有,78880000,340348.0,坡道平面,37.78,2700000,,RPVOMLPLMHOFFCA58CA,137.3,6.24,13.66,,,23.0
內湖區,房地(土地+建物)+車位,臺北市內湖區成功路四段１７８號七樓之３,20.65,其他,,,1080117,土地1建物1車位2,七層,二十九層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1070223.0,309.36,0,0,0,無,有,67700000,250438.0,坡道平面,58.2,4800000,1.毛胚屋。,RPVQMLKKMHOFFCA18CA,145.68,6.71,18.1,,,29.0
萬華區,房地(土地+建物),臺北市萬華區西園路一段１６８號三樓之１,5.39,商,,,1080122,土地3建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,780503.0,43.92,1,1,0,有,有,6240000,142077.0,,0.0,0,,RPQOMLKLLHOFFBA37CA,36.65,0.0,0.0,,,12.0
萬華區,房地(土地+建物)+車位,臺北市萬華區內江街１２８號十五樓之１,17.4,商,,,1080201,土地1建物1車位1,十五層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040210.0,234.81,4,2,2,有,有,37650000,182474.0,坡道平面,42.18,2500000,,RPUNMLMLLHOFFBA87CA,113.65,7.49,14.55,,,18.0
中正區,房地(土地+建物),臺北市中正區中華路一段９５巷９號八樓之１,23.33,商,,,1080125,土地1建物1車位0,八層,二十五層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,1050622.0,268.11,0,0,0,無,無,69980000,261012.0,,0.0,0,,RPTOMLNJMHOFFBA87CA,166.39,5.55,11.08,,,25.0
中正區,房地(土地+建物),臺北市中正區齊東街82巷20號4樓,41.02,住,,,1080121,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640802.0,110.15,3,2,2,有,無,20000000,181571.0,,0.0,0,含增建或未登記建物。；,RPSOMLOKLHOFFBA87CA,97.22,0.0,12.93,,,4.0
大同區,房地(土地+建物),臺北市大同區南京西路２８８號七樓,4.44,商,,,1080227,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011214.0,53.33,1,1,1,有,有,10400000,195012.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPTOMLOKLHOFFBA97CA,33.14,2.24,1.4,,,19.0
萬華區,房地(土地+建物)+車位,臺北市萬華區莒光路339號6樓,32.98,住,,,1080220,土地2建物2車位2,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061227.0,274.81,4,2,2,有,有,50000000,207318.0,坡道平面,55.34,4500000,,RPTOMLNKLHOFFBA87CA,127.17,8.73,9.43,,,15.0
萬華區,房地(土地+建物),臺北市萬華區西園路一段５５號四樓,15.3,商,,,1080109,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760117.0,65.14,3,0,3,有,無,6300000,96715.0,,0.0,0,,RPVOMLNKLHOFFBA08CA,56.09,0.0,0.0,,,5.0
萬華區,房地(土地+建物),臺北市萬華區西園路一段５５號四樓之１,15.3,商,,,1080110,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,760117.0,73.44,3,0,3,有,無,7050000,95997.0,,0.0,0,陽台外推,RPWOMLNKLHOFFBA18CA,59.76,4.63,0.0,,,5.0
萬華區,房地(土地+建物)+車位,臺北市萬華區成都路１０２號十八樓,16.4,商,,,1080117,土地1建物1車位2,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1060418.0,292.4,4,2,2,有,有,45000000,185957.0,坡道平面,74.07,4400000,,RPQNMLLKMHOFFBA37CA,121.96,17.08,6.2,,,22.0
大同區,房地(土地+建物)+車位,臺北市大同區承德路三段１１號十樓,28.2,商,,,1080305,土地3建物1車位2,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990903.0,295.35,4,2,2,有,有,59500000,251674.0,坡道平面,78.8,5000000,,RPPNMLMKMHOFFBA37CA,122.01,11.99,13.75,,,15.0
文山區,房地(土地+建物),臺北市文山區忠順街一段２６巷３弄８號四樓,29.12,住,,,1071225,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,,78.5,3,2,1,有,無,6000000,76433.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLTKLHOFFAA87CA,78.5,0.0,0.0,,,4.0
文山區,房地(土地+建物),臺北市文山區興隆路三段２０７巷１５弄６號,27.89,住,,,1071203,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710225.0,112.61,3,2,2,有,無,13200000,117219.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPRNMLTLLHOFFAA18CA,84.96,17.6,0.0,,,5.0
中正區,房地(土地+建物),臺北市中正區和平西路一段５６號十一樓之１,7.32,商,,,1080225,土地9建物1車位0,十一層,十二層,辦公商業大樓,住家用,鋼筋混凝土造,740603.0,90.09,0,0,0,無,有,18000000,199800.0,,0.0,0,,RPTOMLSJMHOFFAA28CA,66.24,0.0,10.97,,,12.0
文山區,房地(土地+建物),臺北市文山區永安街１４號三樓,25.5,住,,,1080215,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,95.74,3,2,1,有,無,10180000,106330.0,,0.0,0,,RPRNMLSKLHOFFAA97CA,95.74,0.0,0.0,,,4.0
文山區,房地(土地+建物),臺北市文山區興隆路二段１５３巷１弄１號三樓,35.5,住,,,1080121,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,87.46,3,2,1,有,無,12000000,137206.0,,0.0,0,,RPVNMLSKLHOFFAA38CA,87.46,0.0,0.0,,,4.0
文山區,房地(土地+建物),臺北市文山區興隆路三段221巷2弄2號3樓,51.38,住,,,1080118,土地3建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690910.0,100.96,3,2,2,有,有,9500000,94097.0,,0.0,0,,RPQOMLPKLHOFFAA67CA,76.01,0.0,24.95,,,5.0
文山區,房地(土地+建物),臺北市文山區景華街128巷3弄7號3樓,29.2,住,,,1080118,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,112.11,3,2,2,有,無,12500000,111498.0,,0.0,0,含增建或未登記建物。；,RPPOMLOKLHOFFAA47CA,95.28,0.0,16.83,,,5.0
文山區,房地(土地+建物)+車位,臺北市文山區興順街193號3樓,34.35,住,,,1080119,土地1建物1車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880908.0,125.23,3,2,2,有,有,15360000,122654.0,坡道平面,36.89,0,含增建或未登記建物。；本案五層有電梯。,RPOOMLNKLHOFFAA27CA,65.44,0.0,6.83,,,5.0
文山區,房地(土地+建物)+車位,臺北市文山區指南路三段22巷12之2號四樓,39.75,住,,,1080304,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1010906.0,195.67,3,2,2,有,有,21000000,107324.0,坡道平面,0.0,0,,RPPOMLNKLHOFFAA37CA,89.78,8.05,10.26,,,14.0
文山區,房地(土地+建物),臺北市文山區木新路二段２３號二樓,25.82,住,,,1080107,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841024.0,102.62,3,2,2,有,無,17500000,170532.0,,0.0,0,,RPRNMLOKLHOFFAA57CA,65.11,0.0,9.51,,,12.0
文山區,房地(土地+建物),臺北市文山區興隆路二段２１７巷４弄３號二樓,37.0,住,,,1080123,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,89.86,3,2,2,有,無,6300000,70109.0,,0.0,0,親友、員工或其他特殊關係間之交易。；,RPPNMLPKLHOFFAA47CA,89.86,0.0,0.0,,,4.0
中正區,房地(土地+建物),臺北市中正區□門街81巷6號8樓之2,15.21,商,,,1071128,土地6建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860828.0,98.33,2,2,2,有,無,17500000,177972.0,,0.0,0,含增建或未登記建物。；,RPROMLPKLHOFFAA77CA,62.92,2.29,6.33,,,10.0
中正區,房地(土地+建物),臺北市中正區愛國東路116巷17號,18.82,住,,,1071225,土地1建物1車位0,一層,十二層,店面(店鋪),商業用,鋼筋混凝土造,741022.0,107.03,0,3,1,有,有,31000000,289638.0,,0.0,0,含增建或未登記建物。；,RPTOMLPKLHOFFAA97CA,71.79,0.0,0.0,,,12.0
文山區,房地(土地+建物)+車位,臺北市文山區辛亥路六段21巷10號2樓,65.03,住,,,1080125,土地8建物1車位1,二層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880809.0,182.52,3,2,2,有,有,20100000,110125.0,坡道平面,0.0,0,內含獨立產權車位，未包含在棟數內。車位面積無法概算。,RPVOMLPKLHOFFAA18CA,123.52,0.0,10.27,,,22.0
