鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,總樓層數Eng
板橋區,房地(土地+建物),新北市板橋區民生路三段246號16樓,7.83,住,,,1071214,土地2建物1車位0,十六層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850120.0,137.68,4,2,2,有,有,14250000,103501.0,,0.0,0,含增建或未登記建物。,RPTNMLNKKHOFFAF08CA,109.02,0.0,13.33,,,26.0
土城區,房地(土地+建物),新北市土城區學府路一段１２２之３號十七樓,5.75,住,,,1071224,土地1建物1車位0,十七層,十八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,840524.0,31.47,0,0,0,無,有,3800000,120750.0,,0.0,0,,RPUOMLLKKHOFFAF08CA,19.72,0.0,3.17,,,18.0
土城區,房地(土地+建物),新北市土城區南天母路137之3號九樓,29.22,,山坡地保育區,丙種建築用地,1080111,土地1建物1車位0,通道，九層，十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790730.0,115.28,3,2,2,有,有,5100000,44240.0,,0.0,0,,RPQNMLMKKHOFFAF67CA,87.0,0.0,11.34,,,12.0
板橋區,房地(土地+建物),新北市板橋區大觀路二段７９巷２弄１４之２號,29.64,住,,,1080111,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640306.0,89.54,3,2,1,有,無,6960000,77731.0,,0.0,0,,RPUNMLMKKHOFFAF08CA,74.4,0.0,15.14,,,4.0
板橋區,房地(土地+建物),新北市板橋區縣民大道三段７９巷２號,23.0,住,,,1070615,土地1建物1車位0,平台，一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.62,2,1,1,有,無,3505800,48950.0,,0.0,0,親友、員工或其他特殊關係間之交易。；含增建或未登記建物。；,RPRPMLTKKHOFFAF68CA,71.62,0.0,0.0,,,4.0
板橋區,房地(土地+建物)+車位,新北市板橋區文化路一段３６０號二十三樓之１３,6.88,住,,,1071215,土地1建物2車位3,二十三層,四十層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,990715.0,186.07,0,0,0,無,有,22700000,121997.0,坡道平面,101.1,0,,RPUOMLMLKHOFFAF28CA,45.86,0.0,10.06,,,
板橋區,房地(土地+建物),新北市板橋區華江一路１９２號十六樓,8.08,商,,,1050813,土地1建物1車位0,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,108.76,3,2,2,有,有,14900000,136999.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUNMLQLKHOFFAF58CA,59.28,7.1,7.03,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路２０８號十七樓,4.41,商,,,1050728,土地1建物1車位0,十七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,57.58,0,0,0,無,有,8050000,139805.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUPMLQLKHOFFAF78CA,32.71,0.0,5.58,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路２１２號六樓,7.34,商,,,1050714,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,95.25,0,0,0,無,有,11530000,121050.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPURMLQLKHOFFAF98CA,54.95,3.33,5.06,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路２０８號十一樓,4.41,商,,,1050728,土地1建物1車位0,十一層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,57.58,0,0,0,無,有,7450000,129385.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTPNLQLKHOFFAF78CA,32.71,0.0,5.58,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路１８０號十四樓,8.81,商,,,1060313,土地1建物1車位0,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,114.89,0,0,0,無,有,15990000,139177.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWRNLQLKHOFFAF66CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路１８６號九樓,5.51,商,,,1050712,土地1建物1車位0,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,73.26,0,0,0,無,有,10190000,139094.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPROMLRLKHOFFAF48CA,42.73,1.62,5.1,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路１８８號六樓,4.41,商,,,1050811,土地1建物1車位0,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,59.38,0,0,0,無,有,8390000,141293.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPURMLRLKHOFFAF09CA,33.49,0.53,6.06,,,19.0
板橋區,房地(土地+建物),新北市板橋區華江一路１８８號七樓,4.41,商,,,1050811,土地1建物1車位0,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,59.38,0,0,0,無,有,8410000,141630.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXRMLRLKHOFFAF76CA,33.49,0.53,6.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區大觀路一段３８巷１６號三樓,21.48,住,,,1080114,土地1建物1車位1,三層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070702.0,176.56,3,2,2,有,有,16230000,91923.0,坡道平面,38.68,0,,RPQTMLRLKHOFFAF88CA,83.37,0.0,7.99,,,22.0
土城區,房地(土地+建物),新北市土城區明峰街４７號三樓,11.95,住,,,1080107,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830518.0,56.97,2,1,1,有,有,6380000,111989.0,,0.0,0,,RPUONLRLKHOFFAF88CA,44.96,0.0,5.64,,,6.0
板橋區,房地(土地+建物),新北市板橋區華江一路１８８號五樓,4.41,商,,,1050720,土地1建物1車位0,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,59.38,1,1,1,有,有,8040000,135399.0,,0.0,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPPOMLOJLHOFFAF87CA,33.49,0.53,6.06,,,19.0
土城區,房地(土地+建物)+車位,新北市土城區中央路四段２號二樓之１,31.7,工,,,1080110,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,970218.0,257.3,6,0,0,有,有,19580000,76098.0,坡道平面,40.71,0,另含2個機車位，建物現況為一公共辦公區域，另6房為會議室、儲物間、辦公室、組裝測試室等,RPVSMLOJLHOFFAF88CA,157.06,0.0,0.0,,,12.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７０號四樓,5.51,商,,,1050715,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,89.83,0,0,0,無,有,13000000,144718.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTRMLLKLHOFFAF38CA,37.4,0.0,7.05,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７０號五樓,5.51,商,,,1050722,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,92.31,0,0,0,無,有,10870000,117755.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPURMLLKLHOFFAF48CA,37.4,1.67,7.05,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７０號八樓,5.51,商,,,1050713,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,92.31,0,0,0,無,有,10850000,117539.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXRMLLKLHOFFAF78CA,37.4,1.67,7.05,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７２號十六樓,8.81,商,,,1050707,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,134.51,0,0,0,無,有,17300000,128615.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOSMLLKLHOFFAF97CA,59.62,7.96,7.03,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７６號五樓,6.61,商,,,1050709,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,107.82,0,0,0,無,有,13310000,123446.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTSMLLKLHOFFAF48CA,47.36,3.17,6.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７６號六樓,6.61,商,,,1050711,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,105.9,0,0,0,無,有,13330000,125873.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUSMLLKLHOFFAF58CA,47.36,3.17,6.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７６號十二樓,6.61,商,,,1050711,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,107.82,0,0,0,無,有,13350000,123817.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVSMLLKLHOFFAF68CA,47.36,3.17,6.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７６號十六樓,6.61,商,,,1050714,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,107.82,0,0,0,無,有,14580000,135225.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWSMLLKLHOFFAF78CA,47.36,3.17,6.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７６號十七樓,6.61,商,,,1050711,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,107.82,0,0,0,無,有,14380000,133370.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXSMLLKLHOFFAF88CA,47.36,3.17,6.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２０８號十八樓,4.77,商,,,1050722,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,81.56,0,0,0,無,有,9790000,120034.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXNNLLKLHOFFAF48CA,32.71,0.0,5.58,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２０８號十九樓,6.24,商,,,1050713,土地1建物1車位1,十九層，見其他登記事項,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,102.14,0,0,0,無,有,12780000,125122.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOONLLKLHOFFAF67CA,46.4,0.0,5.58,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號三樓,8.81,商,,,1050712,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,132.94,0,0,0,無,有,14290000,107492.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPPONLLKLHOFFAF77CA,51.64,2.2,18.62,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號四樓,7.34,商,,,1050712,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,115.57,0,0,0,無,有,12690000,109804.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQONLLKLHOFFAF87CA,51.49,2.2,7.22,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號五樓,8.08,商,,,1050711,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,123.92,0,0,0,無,有,13400000,108134.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPRONLLKLHOFFAF97CA,51.49,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號六樓,8.08,商,,,1050711,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,123.92,0,0,0,無,有,13390000,108054.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPSONLLKLHOFFAF08CA,51.49,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號七樓,8.08,商,,,1050714,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,123.92,0,0,0,無,有,14430000,116446.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTONLLKLHOFFAF18CA,51.49,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號八樓,8.08,商,,,1050715,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,126.1,0,0,0,無,有,13680000,108485.0,坡道平面,26.16,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUONLLKLHOFFAF28CA,51.49,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號十四樓,8.08,商,,,1050722,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,123.92,0,0,0,無,有,14900000,120239.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWONLLKLHOFFAF48CA,51.49,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號十六樓,7.71,商,,,1050826,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,120.68,0,0,0,無,有,13750000,113938.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXONLLKLHOFFAF58CA,50.61,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號十七樓,7.71,商,,,1050725,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,122.6,0,0,0,無,有,14690000,119821.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOPNLLKLHOFFAF77CA,50.61,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１０號十八樓,7.71,商,,,1050713,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,122.6,0,0,0,無,有,14950000,121941.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPPPNLLKLHOFFAF87CA,50.61,7.61,7.36,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路212號2樓,7.71,商,,,1050709,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,123.07,0,0,0,無,有,13690000,111238.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQPNLLKLHOFFAF97CA,54.87,0.0,11.03,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１２號三樓,7.71,商,,,1050730,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,123.07,0,0,0,無,有,13690000,111238.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPRPNLLKLHOFFAF08CA,54.87,0.0,11.03,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１２號七樓,7.71,商,,,1050711,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,119.23,0,0,0,無,有,13260000,111214.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTPNLLKLHOFFAF28CA,54.95,3.33,5.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路２１２號九樓,7.71,商,,,1050728,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,119.23,0,0,0,無,有,14580000,122285.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUPNLLKLHOFFAF38CA,54.95,3.33,5.06,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７８號十三樓,6.24,商,,,1050709,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,101.95,0,0,0,無,有,12640000,123982.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQNMLMKLHOFFAF77CA,45.63,1.9,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７８號十六樓,6.24,商,,,1050715,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,101.55,0,0,0,無,有,13590000,133826.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPRNMLMKLHOFFAF87CA,45.36,1.9,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７８號十七樓,6.24,商,,,1060320,土地1建物1車位1,十七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,99.64,0,0,0,無,有,12600000,126455.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPSNMLMKLHOFFAF97CA,45.36,1.9,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７８號十八樓,6.24,商,,,1050715,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,99.64,0,0,0,無,有,13400000,134484.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTNMLMKLHOFFAF08CA,45.36,1.9,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１７８號十九樓,8.44,商,,,1051002,土地1建物1車位1,十九層，見其他登記事項,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,133.25,0,0,0,無,有,17780000,133433.0,坡道平面,28.77,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUNMLMKLHOFFAF18CA,63.52,1.9,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號四樓,8.81,商,,,1050820,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,137.15,0,0,0,無,有,19860000,144805.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVNMLMKLHOFFAF28CA,62.67,7.17,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號六樓,9.18,商,,,1050711,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,17690000,127385.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWNMLMKLHOFFAF38CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號七樓,9.18,商,,,1050905,土地1建物1車位1,七層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,136.96,0,0,0,無,有,17300000,126314.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXNMLMKLHOFFAF48CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號九樓,9.18,商,,,1050708,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,17690000,127385.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOOMLMKLHOFFAF67CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號十二樓,9.18,商,,,1050916,土地0建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,18000000,129618.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPPOMLMKLHOFFAF77CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號十三樓,9.54,商,,,1051006,土地1建物1車位2,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,162.84,0,0,0,無,有,19970000,122636.0,坡道平面,47.96,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQOMLMKLHOFFAF87CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號十六樓,9.18,商,,,1050915,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,139.93,0,0,0,無,有,18600000,132924.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPROMLMKLHOFFAF97CA,63.39,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８０號十八樓,9.18,商,,,1051007,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.02,0,0,0,無,有,18350000,132952.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPSOMLMKLHOFFAF08CA,63.39,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號五樓,9.18,商,,,1050707,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,17860000,128609.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPUOMLMKLHOFFAF28CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號六樓,9.18,商,,,1050911,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,17600000,126737.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVOMLMKLHOFFAF38CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號九樓,9.18,商,,,1050711,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,18090000,130266.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWOMLMKLHOFFAF48CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號十二樓,9.18,商,,,1060224,土地1建物1車位1,十二層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,17580000,126593.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPXOMLMKLHOFFAF58CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號十三樓,9.18,商,,,1051228,土地1建物1車位1,十三層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,0,0,0,無,有,17600000,126737.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOPMLMKLHOFFAF77CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號十四樓,9.18,商,,,1070918,土地1建物1車位1,十四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.87,3,2,2,有,有,17970000,129402.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPPPMLMKLHOFFAF87CA,62.67,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號十五樓,9.18,商,,,1051013,土地1建物1車位1,十五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,142.12,0,0,0,無,有,17930000,126161.0,坡道平面,26.16,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPQPMLMKLHOFFAF97CA,63.39,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號十六樓,9.18,商,,,1051219,土地1建物1車位1,十六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,138.02,0,0,0,無,有,17650000,127880.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPRPMLMKLHOFFAF08CA,63.39,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８２號十八樓,9.18,商,,,1051201,土地1建物1車位1,十八層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,139.93,0,0,0,無,有,18000000,128636.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPTPMLMKLHOFFAF28CA,63.39,8.33,6.55,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８６號四樓,5.87,商,,,1050713,土地1建物1車位1,四層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,94.84,0,0,0,無,有,13040000,137495.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPVPMLMKLHOFFAF48CA,42.73,0.0,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８６號五樓,5.87,商,,,1050709,土地1建物1車位1,五層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,97.24,2,1,1,有,有,11900000,122378.0,坡道平面,23.98,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPWPMLMKLHOFFAF58CA,42.73,1.62,5.1,,,19.0
板橋區,房地(土地+建物)+車位,新北市板橋區華江一路１８６號六樓,5.87,商,,,1050714,土地1建物1車位1,六層,十九層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1071227.0,95.32,0,0,0,無,有,11470000,120332.0,坡道平面,22.06,0,土地及建物分次登記案件。前案土地登記收件字號：；,RPOQMLMKLHOFFAF87CA,42.73,1.62,5.1,,,19.0
